"rev_id","rest_id","rev_rating","review_text","is_local_guide","reliability_score","sentiment_score"
92,"ChIJ915PderD5zsRTqBPBylUmdM","5.0","Fabulous good nowhere can get the rest of it Wecome has der own test yummy food I just loved all the time It s my regular favourite hotel  Go for it Vegetarian options Veg biryani is special",False,4,"1"
93,"ChIJ915PderD5zsRTqBPBylUmdM","4.0","The food quality is too good and the service is very quick must visit if you are craving for chinese food Tottaly worth the price",True,119,"1"
94,"ChIJ915PderD5zsRTqBPBylUmdM","4.0","Perfect family restaurant good food but veg Mae variety kaam hai",True,37,"1"
95,"ChIJ915PderD5zsRTqBPBylUmdM","4.0","Good budget restaurant Food quality is good Quantity is little less  compared to other restaurants",True,159,"1"
96,"ChIJ915PderD5zsRTqBPBylUmdM","4.0","Small joint Food is good and the staff does their best to make you happy Infrastructure however needs maintenance and upkeep  the day we visited one of the AC was non functional",True,156,"1"
97,"ChIJ915PderD5zsRTqBPBylUmdM","5.0","Supper servicing Waiters are very polite and food is very delicious",False,1,"1"
98,"ChIJ915PderD5zsRTqBPBylUmdM","5.0","Good food lovely ambience and prompt service will visit again and again Vegetarian options Good food Food  55 ",False,3,"1"
99,"ChIJ915PderD5zsRTqBPBylUmdM","5.0","Delicious food   Very tasty",False,1,"1"
100,"ChIJ915PderD5zsRTqBPBylUmdM","5.0","Nice hotel nahi food and yammi service is based Nice hotel in family s Food",False,4,"1"
150,"ChIJJdcemNzD5zsRCNWzQGbD4qo","1.0","Very bad place to dine in They just have one table to sit that barely accommodates 4 people They didnt even give us chairs upon requesting politely Their dishes especially fries felt like they were cooked a long time ago as they were very cold They didnt even have water to serve nor to buy Overall the worst place to go for snacks",False,3,"-1"
101,"ChIJa4ujijjD5zsR32K8MNXPoUc","3.0","My recent visit to Rasoi Restaurant and Bar in Mumbai left me with mixed feelings While the restaurant has its merits there were aspects that fell short of expectations The menu offers a decent variety of Indian dishes but the execution left something to be desired Some dishes lacked the authentic flavors I was hoping for and the presentation while acceptable didnt stand out Service was a bit hitandmiss While the staff was courteous there were instances of delays and a lack of attention to detail It seemed like the restaurant was understaffed impacting the overall efficiency of the dining experience The beverage selection was standard and was average at best One notable drawback was the pricing The cost of the dining experience at Rasoi seemed a bit high compared to the overall quality of the food and service provided It left me questioning whether the value was commensurate with the expense In conclusion Rasoi Restaurant and Bar offers a middling dining experience While it has its positives there are areas that could benefit from improvement particularly in terms of flavor consistency service efficiency and pricing It may suit those looking for a basic Indian dining experience but for those seeking a more elevated or memorable culinary adventure there might be better options in Mumbai",True,84,"1"
102,"ChIJa4ujijjD5zsR32K8MNXPoUc","3.0","Chinese food is average here I ordered triple chicken noodles but it was okish Food",True,44,"0"
103,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Rasoi located near state bank Is an awesome place to hang out with family and friends Ambiance is very beautiful I would suggest to visit this place at night time because the lightings makes the place more beautiful Staff is very helpful and polite Service was quick",True,23,"1"
104,"ChIJa4ujijjD5zsR32K8MNXPoUc","4.0","Its a good place for having a good drink But one food i must mention and that is Mutton Keema I never eat a better one in India is absolutely the best I ever had and meanwhile I had it more than 50 times sooooo extremely good On weekends busy and good chance to meet new people in a nice atmosphere So hope to visit more in future your german special Guest",True,64,"1"
105,"ChIJa4ujijjD5zsR32K8MNXPoUc","3.0","Food is tasty But if u are hungry and want to have a quick bite then dont visit here as they take too much time for getting the ordered food",True,128,"1"
106,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Great place to visit with friends and affordable too I recently visited this place with my friend and family and I love their food and service Highly recommended and do visit",False,1,"1"
107,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Exceptional dining experience The food was not only delicious but beautifully presented The staff was attentive and friendly adding to the overall enjoyment A mustvisit for anyone looking for a memorable meal",False,3,"1"
108,"ChIJa4ujijjD5zsR32K8MNXPoUc","4.0","Rasoi Restaurant  Excellent Indian Cuisine If youre looking for authentic delicious Indian food in a warm and inviting atmosphere look no further than Rasoi Restaurant From the moment you walk in the door the aromatic spices transport you to India We were greeted promptly by our friendly server who told us about the days specials There was a nice variety of traditional and contemporary Indian dishes on the menu We started with some hot ghee roast pappadums and a selection of chutneys  the mint chutney was exceptionally flavorful For our mains we ordered the chicken tikka masala and the baingan bharta The chicken tikka masala had the perfect blend of spices and the tender chicken melted in your mouth The baingan bharta a smoked eggplant dish was smoky and rich The portion sizes were generous and came with fresh hot naan bread that was great for soaking up the flavorful sauces The staff were exceptionally attentive and happy to make recommendations While you wait for your food take a look around at the beautiful Indian decor that really sets the mood for your dining experience We highly recommend Rasoi Restaurant for flavorful authentic Indian cuisine in a relaxed setting The food is reasonably priced and youll no doubt be tempted to come back again soon and try more of their extensive menu",True,41,"1"
109,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","One of the best experience The food Services and the overall ambiance is so good",False,3,"1"
110,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","I recently dined at Rasoi Restaurant and it was a delightful experience The food was exquisite bursting with authentic flavors The service was impeccable Rasoi is definitely a mustvisit for anyone seeking a delicious culinary journey",False,2,"1"
111,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","It was an great ambience and the food was too good and service was also nice as the workers were humble and polite It is an great place to enjoy with family and friends",False,6,"1"
112,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Nice place for dinner with family Hygiene was up to the mark The staff of hotel was very good Food  55",False,2,"1"
113,"ChIJa4ujijjD5zsR32K8MNXPoUc","4.0","A good place to spend time with your friends Food was okay nothing fancy The drinks are slightly overpriced but overall experience is worthwhile Wheelchair accessibility As it is anywhere else in India this place is not disabled friendly",False,7,"1"
114,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Rasoi is a fantastic place Its pretty inside offers a huge menu at walletfriendly rates and is perfect for both family gatherings and casual hangouts Highly recommended",False,4,"1"
115,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","the food was too good had great experience must visit this restaurant Food  55",False,1,"1"
116,"ChIJa4ujijjD5zsR32K8MNXPoUc","4.0","Best for drink n dinner",True,125,"1"
117,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Recently visited the restaurant the food was tooo good very nice hospitality and ambience",False,5,"1"
118,"ChIJa4ujijjD5zsR32K8MNXPoUc","3.0","It was average restaurant They took 40 min to prepare veg gold coins and it was worst it was very oily and the stuffing inside was uncookedRavas fish fingers was delicious",False,18,"-1"
119,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","A decent family restaurant with a wide menu to satisfy kids and oldies too  I am a frequent visitor and the quality and taste of the fare is consistently high The absence of service charge makes this a relatively economical experience It does get crowded ar times but the staff quickly accomodates the customershence we usually have had a pleasant experience and take our friends along too without fear of any embarrassment",True,97,"1"
120,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Nice cozy ambiance good food and cooperative staff Highly recommended do visit",False,1,"1"
121,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Good food great ambience and top notch service Highly recommended and must visit",False,3,"1"
122,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","such a lovely ambience Also the food was delicious Love the vibe and I do recommend you to come here",False,2,"1"
123,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","Very tasty food beautiful atmosphere and friendly staff",False,3,"1"
124,"ChIJa4ujijjD5zsR32K8MNXPoUc","5.0","One of the most hygienic hotels in Nerul taste is superb especially nonveg platter",True,81,"1"
126,"ChIJJdcemNzD5zsRCNWzQGbD4qo","5.0","Had been to this Place at around 1045 in the morning At that moment burgers were not available so we went on to order for J in the jungle chicken popcorn fries and chilli cheese fries Overall the food was delicious and stomach filling The portion of food served was also very nice Seating was quite less as there were only 5 chairs available Would highly recommend this place for people who love fries Definitely a must visit",True,266,"1"
