"rest_id","rest_name","rest_budget","rest_rating","rest_rev_count","address","main_category","categories","rest_location","feature_opinions"
"ChIJaU7vDOjR5zsRXd7WikjgfnE","Relish International Veg Cuisine",2,"4.4",5009,"Relish International Veg Cuisine 1 Dinshaw Vacha Rd Churchgate Mumbai Maharashtra 400020","Vegetarian restaurant","{""Vegetarian restaurant"",""Indian sizzler restaurant"",""Italian restaurant"",""Mexican restaurant"",""Pizza restaurant"",""Vegan restaurant""}","churchgate","{""vegetarian - good"",""restaurant - available"",""service - good""}"
"ChIJN1PHD-jR5zsRaXgpQcUAJt4","The J",1,"4.2",4213,"Shop 3 Ground Floor The J Vaswani Mansion Dinshaw Vacha Rd opp HR College Churchgate Mumbai Maharashtra 400020","Cafe","{Cafe,""Fast food restaurant""}","churchgate","{""fries - magic"",""place - famous"",""style - unique""}"
"ChIJrSMvtYHR5zsRMhDs80Rcqj8","Foo Town",2,"4.5",1602,"82 Foo Town Nagin Mahal Veer Nariman Rd Churchgate Mumbai Maharashtra 400020","PanAsian restaurant","{""PanAsian restaurant"",""Chinese restaurant"",""Japanese restaurant""}","churchgate","{""staff - friendly"",""Food - good"",""atmosphere - great""}"
"ChIJVdRBhx7O5zsRmL-p9zqeA74","The Bay View",2,"4.4",1199,"The Bay View Hotel Marine Plaza 29 Marine Drive 2nd Cross Rd Mumbai Maharashtra 400020","Fine dining restaurant","{""Fine dining restaurant"",""Breakfast restaurant"",""Buffet restaurant"",""Continental restaurant"",""Indian restaurant"",""Middle Eastern restaurant"",""Vegan restaurant""}","churchgate","{""venue - beautiful"",""counter - more"",""dining - fine""}"
"ChIJLf8zWebR5zsRkVxdjd6rbKI","Pizza By The Bay",2,"4.2",24938,"Pizza By The Bay Soona Mahal 143 Marine Dr Churchgate Mumbai Maharashtra 400020","Italian restaurant","{""Italian restaurant"",""Breakfast restaurant"",""Pizza restaurant""}","churchgate","{""food - Great"",""pasta - good"",""dish - deep""}"
"ChIJU4SobefR5zsR_OIeIkmCZ3w","Burger King",1,"4.1",15758,"Burger King Express Building Railway Station No 14E IMC Marg opposite Churchgate Mumbai Maharashtra 400020","Fast food restaurant","{""Fast food restaurant"",""Family restaurant"",""Food court"",""Takeout restaurant"",Restaurant}","churchgate","{""cleanliness - Disappointing"",""food - same"",""burger - superb""}"
"ChIJ28tTIffR5zsRehKMGdct0Mg","McDonalds",1,"4.3",2420,"Shop No 26 McDonalds Khetan Bhavan Jamshedji Tata Road Churchgate Mumbai Maharashtra 400020","Fast food restaurant","{""Fast food restaurant"",""Breakfast restaurant"",""Coffee shop"",""Dessert shop"",""Family restaurant"",""Meal delivery"",Restaurant}","churchgate","{""staff - helpful"",""food - good"",""experience - unsatisfactory""}"
"ChIJgZZSEObR5zsRSI2xUR53gG8","Geoffreys",2,"4.2",636,"Geoffreys No 29 Hotel Marine Plaza Opposite C C I Club Marine Drive Marine Lines Mumbai Maharashtra 400020","Pub","{Pub,Bar,Restaurant}","churchgate","{""music - courteous"",""music - Good"",""pub - Lovely""}"
"ChIJ3RGToijR5zsRJSTPc6lSKz8","Mezcalita",2,"4.2",479,"82 Mezcalita Nagin Mahal Veer Nariman Rd Churchgate Mumbai Maharashtra 400020","Mexican restaurant","{""Mexican restaurant""}","churchgate","{""atmosphere - vibrant"",""ambience - pleasing"",""service - amazing""}"
"ChIJbU3taB7O5zsR4uWSP3Op6-0","Kebab Korner",3,"4.2",332,"Kebab Korner InterContinental Marine Drive 135 Marine Dr Mumbai Maharashtra 400020","North Indian restaurant","{""North Indian restaurant"",""Fine dining restaurant"",""Indian restaurant""}","churchgate","{""vehicles - friendly"",""vehicles - available"",""food - Economical""}"
"ChIJLWdd_ubR5zsRNax2Hq7ir6I","Flavors Cafe at The Ambassador",2,"4.0",120,"Flavors Cafe at The Ambassador Located in The Ambassador Hotel Veer Nariman Rd Churchgate Mumbai Maharashtra 400020","Continental restaurant","{""Continental restaurant"",""Breakfast restaurant"",""Coffee store"",""Fast food restaurant"",""North Indian restaurant""}","churchgate","{""food - Maharashtrian"",""taste - awesome"",""food - tasty""}"
"ChIJ83Blo-fR5zsRAJjYdpbE_Rc","Gaylord Restaurant",2,"4.2",6733,"Gaylord Restaurant Mayfair Building V N Rd Churchgate Mumbai Maharashtra 400020","Restaurant","{Restaurant,""Breakfast restaurant"",""Continental restaurant"",""Fast food restaurant"",""Pizza restaurant""}","churchgate","{""food - good"",""cheese - Japanese"",""service - interior""}"
"ChIJYcyZX93R5zsRu4K6JSWKUcc","Umame",3,"4.4",822,"Umame 1st floor Cambata Building 42 Maharshi Karve Road Opposite Oval Maidan Churchgate Mumbai Maharashtra 400020","PanAsian restaurant","{""PanAsian restaurant"",""Fine dining restaurant""}","churchgate","{""food - expensive"",""food - bad"",""dining - fine""}"
"ChIJ35fY3ObR5zsRJlFxf2fV86I","LS Bistro  Pizzeria",3,"4.3",760,"LS Bistro  Pizzeria Intercontinental 135 Marine Drive Netaji Subhash Chandra Bose Rd Churchgate Mumbai Maharashtra 400020","Italian restaurant","{""Italian restaurant"",Bar,""Breakfast restaurant"",""Continental restaurant"",Gastropub,Restaurant}","churchgate","{""portions - good"",""salad - refreshing"",""evening - fresh""}"
"ChIJF23ZCefR5zsRvt9v1pVIBTA","Kamling",1,"4.1",572,"Kamling Nagin Mahal 82 Veer Nariman Rd Churchgate Mumbai Maharashtra 400020","Chinese restaurant","{""Chinese restaurant"",""Noodle shop""}","churchgate","{""staff - helpful"",""ambience - amazing"",""service - nice""}"
"ChIJbTtq_ubR5zsRrddyxFsbX8c","The Society",2,"4.3",165,"The Society The Ambassador Hotel Mumbai Marine Drive The Ambassador Hotel Veer Nariman Rd Churchgate Mumbai Maharashtra 400020","Restaurant","{Restaurant,""Punjabi restaurant""}","churchgate","{""experience - Overall"",""dine - fine"",""bean - sweet""}"
"ChIJrVTHoADR5zsREiP0c10gtSI","Nksha",2,"4.4",161,"Nksha ADCB Rehman Manzil 1A  1B Veer Nariman Rd Churchgate Mumbai Maharashtra 400020","Indian restaurant","{""Indian restaurant""}","churchgate","{""food - delicious"",""dining - fine"",""parking - available""}"
"ChIJ95K89OfR5zsRYOPlJBYyfLM","Shivsagar Veg Restaurant",2,"4.0",22,"Shivsagar Veg Restaurant 1D 42m K Road Eros Bulding Churchgate Churchgate Mumbai Maharashtra 400020","Restaurant","{Restaurant}","churchgate","{""interior - good"",""quantity - ohk"",""location - good""}"
"ChIJTYVymvq45zsRkI8wiionv0s","Shiv Sagar",1,"4.1",2440,"Shiv Sagar Ground Floor Neptune Uptown NS Road opp India Post  Mulund DD Road Post Office Mulund West Mumbai Maharashtra 400080","Fast food restaurant","{""Fast food restaurant"",""Family restaurant"",""Indian restaurant"",Restaurant}","mulund","{""place - good"",""food - good"",""service - slow""}"
"ChIJVVVVVVa45zsR075kwIDSens","Amantran Casual Dining",1,"4.2",2187,"Amantran Casual Dining Gala No 4 5 6 7 Ground Floor Minerva Chambers Near Mehul Cinema J N Marg Vishwakarma Nagar Mulund West Mumbai Maharashtra 400080","North Indian restaurant","{""North Indian restaurant"",Bar,""Family restaurant"",""Fast food restaurant"",""Fine dining restaurant"",""Vegetarian restaurant""}","mulund","{""service - good"",""Food - tasty"",""ambience - good""}"
"ChIJxSJGZbe55zsR9237_sKF7js","La Flame Bar and Kitchen",2,"4.2",558,"La Flame Bar and Kitchen Nirmal Galaxy Lal Bahadur Shastri Marg opp Johnson  Johnson PT Staff Colony Mulund West Mumbai Maharashtra 400080","Restaurant","{Restaurant,""Banquet hall"",""Event venue"",""Party planner"",""Wedding venue""}","mulund","{""place - spacious"",""ambience - good"",""hospitality - good""}"
"ChIJ3f__b1-45zsRAJMaumVduvM","The Food Studio",1,"4.1",7321,"The Food Studio Mulund  Goregaon Link Rd Nahur West Sarvodaya Nagar Mulund West Mumbai Maharashtra 400080","Restaurant","{Restaurant,Bar,""Chinese restaurant"",""Continental restaurant"",""Fine dining restaurant"",""Punjabi restaurant"",""Thai restaurant""}","mulund","{""food - good"",""Food - poor"",""lunch - queer""}"
"ChIJ8dcuAP645zsRlAj2r0vWVmI","Pop Tates R Mall Mulund",2,"4.3",4559,"3rd Floor Pop Tates R Mall Mulund R Mall Lal Bahadur Shastri Marg Kamgar Colony Mulund West Mumbai Maharashtra 400080","Restaurant","{Restaurant,Bar,""Continental restaurant""}","mulund","{""service - nice"",""options - same"",""options - good""}"
"ChIJ9wqZtPu45zsR2PViaRwYzl8","B Bhagat Tarachand",1,"4.1",3660,"B Bhagat Tarachand Shop 12345 Kuldeep Issh Chhya CHS NS Rd Mulund West Mumbai Maharashtra 400080","Punjabi restaurant","{""Punjabi restaurant"",""Chinese restaurant"",""Gujarati restaurant"",""Vegetarian restaurant""}","mulund","{""food - Amazing"",""food - great"",""B - bhagat""}"
"ChIJ898qlO-55zsRXhCyxO3PWz8","Tadka  Spice Veg Restaurant",1,"4.7",410,"Tadka  Spice Veg Restaurant Shop No 1  2  Runwal Commercial Lal Bahadur Shastri Marg opp Nirmal Lifestyle Mall Mumbai Maharashtra 400080","Restaurant","{Restaurant,""Chinese restaurant"",""Continental restaurant"",""Indian restaurant""}","mulund","{""food - tasty"",""quality - good"",""shahi - delhi""}"
"ChIJaxx2X1645zsR5tJZf6vCxXc","Pooja Family Restaurant and Bar",1,"4.0",4809,"Pooja Family Restaurant and Bar Shop No B7 Vrindavan Society Opp Fortis Hospital Link Road Mulund West Mumbai Maharashtra 400080","Family restaurant","{""Family restaurant"",Bar,""Delivery service"",""Liquor Shop"",""Takeout restaurant"",""Non Vegetarian Restaurant"",Restaurant,""Seafood restaurant"",""Vegetarian restaurant""}","mulund","{""quantity - good"",""food - good"",""place - wise""}"
"ChIJGTBMYVe45zsR9DtMY86O3-M","Family Tree Mulund",1,"4.2",4057,"Shop Number 3 Family Tree Mulund Samriddhi Banquet Premises below Talwalkars Gym PT Staff Colony Mulund West Mumbai Maharashtra 400080","Family restaurant","{""Family restaurant"",""Vegetarian restaurant""}","mulund","{""food - good"",""service - delicious"",""arrangement - pleasant""}"
"ChIJJ9jM3l-45zsRmX6fMeIW4qs","Tiger Tiger Lounge Mulund",2,"4.1",3865,"Tiger Tiger Lounge Mulund F 1821  R GALLERIA RUNWAL GREENS MULUND GOREGAON LINK ROAD MULUND WEST Nahur West Industrial Area Bhandup West Mumbai Maharashtra 400080","Vegetarian restaurant","{""Vegetarian restaurant"",""Chinese restaurant"",""Continental restaurant"",""Fast food restaurant"",""Indian restaurant"",""Italian restaurant"",""Mexican restaurant"",""Thai restaurant""}","mulund","{""food - good"",""taste - good"",""service - good""}"
"ChIJrxOB1Pu45zsRnmBZJYYOdlQ","Sandeep Restaurant  bar",1,"4.2",2983,"Sandeep Restaurant  bar Chandra Darshan Building Murar Rd Mulund West Mumbai Maharashtra 400080","North Indian restaurant","{""North Indian restaurant"",Bar,""Barbecue restaurant"",Restaurant}","mulund","{""staff - good"",""booze - good"",""taste - worth""}"
"ChIJxV9kQly45zsRFENYDsFazRE","GuruPrasad Hotel",1,"4.1",2813,"GuruPrasad Hotel Kotak Mahindra Bank Near Shop no67 Marthon max buliding Ground floor Mulund  Goregaon Link Rd Mumbai Maharashtra 400080","Indian restaurant","{""Indian restaurant"",""Breakfast restaurant"",""Fast food restaurant"",""North Indian restaurant"",Restaurant,""South Indian restaurant"",""Vegetarian restaurant""}","mulund","{""service - good"",""place - good"",""Food - good""}"
"ChIJ90ZI_Fm45zsRfVRusYQvzOA","Thambbi Veg Restaurant",1,"4.1",2386,"Thambbi Veg Restaurant Commercial Opp WINGB Nirmal Lifestyle Mall Lal Bahadur Shastri Marg Salpa Devi Pada Mulund West Mumbai Maharashtra 400080","South Indian restaurant","{""South Indian restaurant"",""Breakfast restaurant"",""Coffee shop"",""Vegetarian restaurant""}","mulund","{""food - Indian"",""food - available"",""combination - tasty""}"
"ChIJ8-_Jo7m55zsRQ5iBYCl1M8I","Manis Cafe",1,"4.4",2075,"Manis Cafe Shop no 4 and 5 Sai Madhuvan CHS SL ROAD and RHB Rd junction Mulund West Mumbai Maharashtra 400080","South Indian restaurant","{""South Indian restaurant""}","mulund","{""coffee - good"",""place - available"",""food - Indian""}"
"ChIJRew7uf-45zsRXn2tUXFruxQ","Nisarga Bar and Restaurant",1,"4.1",1862,"Nisarga Bar and Restaurant Runwal Towers Lal Bahadur Shastri Marg Vardhman Nagar Mulund West Mumbai Maharashtra 400080","Family restaurant","{""Family restaurant"",Bar,""Fast food restaurant"",""Seafood restaurant""}","mulund","{""food - good"",""food - Good"",""service - quick""}"
"ChIJgdqLW1a45zsRVUfa35Ij5no","Woodland Retreat",1,"4.1",1689,"Woodland Retreat Meghal Industrial Estate Devidayal Road opp LBS Marg near Fire Brigade Mulund West Mumbai Maharashtra 400080","South Indian restaurant","{""South Indian restaurant"",""Chinese restaurant"",""Indian restaurant"",""Punjabi restaurant"",""Vegetarian restaurant""}","mulund","{""service - good"",""parking - average"",""space - good""}"
"ChIJpVVRiv245zsRiNvprSI4AcI","Archana Veg Restaurant",1,"4.1",1621,"5XM3QMV Archana Veg Restaurant LBSRoad Next to RMallBig Bazaar Mulund West Mumbai Maharashtra 400080","Vegetarian restaurant","{""Vegetarian restaurant"",""Breakfast restaurant"",""Fast food restaurant"",Restaurant}","mulund","{""place - Pure"",""veg - pure"",""customer - good""}"
"ChIJpTFVGf645zsRsN0cbdGiC78","Urban Tadka R Mall Mulund",2,"4.1",1507,"3rd Urban Tadka R Mall Mulund R Mall Lal Bahadur Shastri Marg Kamgar Colony Mulund West Mumbai Maharashtra 400080","Restaurant","{Restaurant,""Family restaurant"",""Punjabi restaurant""}","mulund","{""ambience - different"",""vibe - different"",""food - good""}"
"ChIJ3aAj6vC45zsRVs-vSqbzk5s","Satyams Food Court",1,"4.0",518,"Satyams Food Court RHB Rd Mulund West Mumbai Maharashtra 400080","Family restaurant","{""Family restaurant"",""Banquet hall"",Bar,""Chinese restaurant"",""Fast food restaurant"",""Punjabi restaurant"",""Seafood restaurant""}","mulund","{""quality - Superb"",""service - Superb"",""place - yummy""}"
"ChIJLy351fu45zsR5k3b7wLV07w","Sanmaan Family Restaurant And Bar The Chulha Dining Bar",1,"4.1",379,"Sanmaan Family Restaurant And Bar The Chulha Dining Bar Lalan BuildingPurushottam Kheraj Road Murar Rd Chandraprabha Chs Mulund Mulund West Mumbai Maharashtra 400080","Family restaurant","{""Family restaurant""}","mulund","{""food - Good"",""food - good"",""service - good""}"
"ChIJW-WxdWvo5zsRQpiyeItyqa0","Suruchi Pure Vegetarian",1,"4.2",5813,"Plot number 165 Suruchi Pure Vegetarian Vasudev Balwant Phadke Rd MCCH Society Panvel Navi Mumbai Maharashtra 410206","Family restaurant","{""Family restaurant"",""Fast food restaurant"",""Punjabi restaurant"",""Vegetarian restaurant""}","panvel","{""food - great"",""Today - disappointing"",""quality - disgusting""}"
"ChIJl5Wj22fo5zsRGl9h0KsXzS4","Neelkamal Family Resto Bar",1,"4.1",3501,"Shop No 6 Neelkamal Family Resto Bar BLOCK3 7  8 opp Railway Station P6 Sector 15A New Panvel East Panvel Navi Mumbai Maharashtra 410206","North Indian restaurant","{""North Indian restaurant"",""Family restaurant"",""Indian restaurant""}","panvel","{""food - good"",""ambience - good"",""service - good""}"
"ChIJP3Djhjbo5zsRWIP6TSn8TYQ","Kiba Fine Dine",1,"4.0",1366,"Kiba Fine Dine Plot No 7 Vighnaharta Complex Tulsi Prema Road Khanda Colony Sector  1 Khandeshhwar Mumbai Maharashtra 410206","North Indian restaurant","{""North Indian restaurant""}","panvel","{""food - Tasty"",""bland - dry"",""mint - vibrant""}"
"ChIJM_D-zzjo5zsRgATQ62TgAA4","Shivs Veg  Proud",1,"4.0",1160,"Shivs Veg  Proud Swami Nityanand Rd near Garden Hotel Nityanand Nagar HOC Colony Panvel Navi Mumbai Maharashtra 410206","Vegetarian restaurant","{""Vegetarian restaurant"",""Fast food restaurant"",""South Indian restaurant""}","panvel","{""place - best"",""parking - good"",""seating - good""}"
"ChIJz0wFhvrp5zsR_fpBD8pcA44","New Panvel Food Court  Restaurant  Pure Veg",2,"4.1",992,"plot no 5 New Panvel Food Court  Restaurant  Pure Veg Panvel Matheran Rdpride chs Sector 11 New Panvel East Panvel Navi Mumbai Maharashtra 410206","Fine dining restaurant","{""Fine dining restaurant"",""Fast food restaurant""}","panvel","{""quality - good"",""veg - flavorful"",""quantity - more""}"
"ChIJFQYVHb7p5zsRbKiSNbXwmPk","Kokandeep FINE DINE",2,"4.7",876,"Kokandeep FINE DINE Maharashtra Sector  13 Panvel Maharashtra 410206","Restaurant","{Restaurant,""Chinese restaurant"",""Family restaurant"",""Fine dining restaurant"",""Indian restaurant"",""Maharashtrian Restaurant"",""Non Vegetarian Restaurant"",""Punjabi restaurant"",""Seafood restaurant"",""Vegetarian restaurant""}","panvel","{""food - good"",""service - good"",""food - tasty""}"
"ChIJveDAgXXp5zsRFrcnxlxALq8","SHUBH SAGAR Pure Veg Restaurant",1,"4.2",820,"SHUBH SAGAR Pure Veg Restaurant Shubh Sagar Restaurant NEEL VARDHAMAN society behind D Mart Road Sector 5 New Panvel East Panvel Navi Mumbai Maharashtra 410206","Family restaurant","{""Family restaurant"",""Banquet hall"",""Concert hall"",""Conference center"",""Fast food restaurant"",""Juice shop"",""Panipuri shop"",""Punjabi restaurant"",Restaurant,""Vegetarian restaurant""}","panvel","{""food - good"",""ambience - Good"",""kidzone - certain""}"
"ChIJxcGKrETo5zsR5EUAbEL1L6c","Chopstix",1,"4.1",809,"Chopstix Satya Sai Plaza SC Rd Sector 11 New Panvel East Panvel Navi Mumbai Maharashtra 410206","Chinese restaurant","{""Chinese restaurant"",""Fast food restaurant""}","panvel","{""side - Chinese"",""restaurant - clean"",""menu - friendly""}"
"ChIJf_almWLp5zsRMHS1nHQcBKU","Aamantran Veg Restaurant",2,"4.0",802,"Aamantran Veg Restaurant Shop No 345  6 Neelkanth Prajakt Plot No 725B Oppo Saraswat Bank Pioneer Area Panvel Navi Mumbai Maharashtra 410206","Vegetarian restaurant","{""Vegetarian restaurant"",""Breakfast restaurant"",""Chinese restaurant"",""Fast food restaurant"",Restaurant}","panvel","{""food - good"",""Food - good"",""food - quick""}"
"ChIJqbG3YdDp5zsR8ynaTL3ONyw","Express Tadka",1,"4.1",378,"Shop No 8 Express Tadka parivartan co orporative housing society ltd Plot No 29 Ground Floor Hotel Venkat Presidency 410209 Sector 6A Kamothe Panvel Navi Mumbai Maharashtra 410209","Family restaurant","{""Family restaurant"",""Fine dining restaurant""}","panvel","{""location - near"",""delivery - faster"",""food - good""}"
"ChIJheJJQN7D5zsRzcCc-B2Jr1I","Adis Kitchen Panvel",2,"4.6",39,"Adis Kitchen Panvel Shop no  4 Sai Paradise Sec  1 Swami Vivekananda Marg near Shabri Hotel New Panvel East Panvel Maharashtra 410206","Restaurant","{Restaurant}","panvel","{""food - amazing"",""peri - blue"",""cheese - blue""}"
"ChIJsW05ak_o5zsRu6NbOtMF0ls","Flying Kitchen Restaurant  Panvel  Kamothe  Kalamboli",2,"4.1",34,"Flying Kitchen Restaurant  Panvel  Kamothe  Kalamboli SHOP NO 19 NATIONAL COMPLEX NEAR VISHNU BHARAT GAS Sector 6 New Panvel East Navi Mumbai Maharashtra 410206","Restaurant","{Restaurant,""Indian restaurant"",""Lunch restaurant"",""Takeout restaurant"",""Non Vegetarian Restaurant"",""Seafood restaurant"",""Vegetarian restaurant""}","panvel","{""cuisine - Excellent"",""Service - bad"",""night - bad""}"
"ChIJyfVsjXno5zsRB17tA5tM65s","Welcome Restaurant",1,"4.0",6191,"Welcome Restaurant Old Mumbai Pune Highway near Hp Petrol Pump Peth Palaspe Phata Panvel Navi Mumbai Maharashtra 410206","Family restaurant","{""Family restaurant"",""Biryani restaurant"",""Non Vegetarian Restaurant""}","panvel","{""veg - non"",""family - separate"",""dishes - beautiful""}"
"ChIJLewZszfo5zsREd2KCniXuJ4","Swad Veg Treat",1,"4.1",1815,"Swad Veg Treat Shop no 1  2Cidco Market Khanda Colony Sector 10 Khandeshhwar Navi Mumbai Maharashtra 410206","South Indian restaurant","{""South Indian restaurant"",""Breakfast restaurant"",""Chinese restaurant"",""Fast food restaurant"",""Indian restaurant"",""Takeout restaurant"",""Punjabi restaurant"",Restaurant,""Vegetarian restaurant""}","panvel","{""quality - good"",""food - Lovely"",""food - hygienic""}"
"ChIJGfkV7ULo5zsR9ByQgQkmMZ8","Surya Refreshment Pure Veg Restaurant Panvel",1,"4.1",1113,"Surya Refreshment Pure Veg Restaurant Panvel Sector 18 New Panvel East Panvel Navi Mumbai Maharashtra 410206","Vegetarian restaurant","{""Vegetarian restaurant""}","panvel","{""food - good"",""dining - oldest"",""reminder - good""}"
"ChIJR81goGzp5zsRzLudqtVkuAc","Amantran  Kitchen  Bar",2,"4.1",358,"Amantran  Kitchen  Bar Plot No 2786 B Opp Vijay Saw Mill Near Laxmi Eye Institute New Uran Rd Panvel Maharashtra 410206","Mughlai restaurant","{""Mughlai restaurant"",""Chinese restaurant""}","panvel","{""Food - good"",""items - good"",""boy - happy""}"
"ChIJsSYoV5bp5zsRAo5o3dNIDqE","Dainik Fine Dine",2,"4.1",70,"159 Dainik Fine Dine Raghukanta Apartment Vasudev Balwant Phadke Rd Old Panvel Panvel Navi Mumbai Maharashtra 410206","Chinese restaurant","{""Chinese restaurant"",""Indian sizzler restaurant"",""Thai restaurant""}","panvel","{""taste - good"",""service - quick"",""place - nice""}"
"ChIJC1bb5kHo5zsRBGIhT1V4Fm8","Barbeque Nation  Mumbai  Panvel",2,"4.1",3719,"FP No 311 3rd Floor Barbeque Nation  Mumbai  Panvel Orion Mall Bus Depot Mumbai  Pune Expy Forest Colony Panvel Mumbai Navi Mumbai Maharashtra 410206","Barbecue restaurant","{""Barbecue restaurant"",""Buffet restaurant"",""Dessert restaurant"",""Indian restaurant""}","panvel","{""place - nice"",""staff - nice"",""experience - good""}"
"ChIJid1JcWro5zsRPg742B0aA_0","Malvan Tadka",1,"4.0",1720,"Malvan Tadka Final Plot Sai Arcade 184 Shivaji Rd opposite STStand Old Panvel Panvel Navi Mumbai Maharashtra 410206","Maharashtrian Restaurant","{""Maharashtrian Restaurant"",Bar,""Chinese restaurant"",""Family restaurant"",""Fine dining restaurant"",""Indian restaurant"",""Konkani restaurant"",""Takeout restaurant"",""Punjabi restaurant"",""Seafood restaurant""}","panvel","{""malvani - authentic"",""service - prompt"",""ambience - suitable""}"
"ChIJJxmtqkTo5zsRwu_n9fVvGsU","Shubham Family Fine Dine",2,"4.0",507,"Shubham Family Fine Dine Shubham Complex Sector 11 New Panvel East Panvel Navi Mumbai Maharashtra 410206","Family restaurant","{""Family restaurant"",Bar,""Chicken restaurant"",""Chinese restaurant"",Hotel,""Indian restaurant"",""Mughlai restaurant"",""Non Vegetarian Restaurant"",""Punjabi restaurant"",Restaurant}","panvel","{""food - tasty"",""lunch - non"",""section - non""}"
"ChIJVd1HF0y_5zsRItjUd4FzdMg","Foodynians",1,"4.3",2042,"HS Foodynians Ashapura C Shop 9  10 near Canara Bank Sector19 Airoli Navi Mumbai Maharashtra 400708","Fast food restaurant","{""Fast food restaurant"",Cafe,""Continental restaurant"",""Indian restaurant"",""Self service restaurant""}","airoli","{""staff - friendly"",""cheese - dirty"",""food - good""}"
"ChIJJfIaMuW_5zsRyVjvXnM1w6s","Desert Moon Restaurant",1,"4.0",1389,"GF Desert Moon Restaurant Black Smith Tower 1 Sector 6 Airoli Navi Mumbai Maharashtra 400708","North Indian restaurant","{""North Indian restaurant"",""Chinese restaurant"",""Continental restaurant"",""Family restaurant"",""Fast food restaurant"",""Indian sizzler restaurant"",""Italian restaurant"",""Takeout restaurant"",""Pizza restaurant"",""South Indian restaurant""}","airoli","{""quality - best"",""Ambience - nice"",""food - good""}"
"ChIJKZ7o6LS45zsRdD76sinOZC4","Pincuk aka Lord Folklore",1,"4.2",1155,"Pincuk aka Lord Folklore Shop no 1 Sul Building Sector 20d near NKGSB Bank Airoli Navi Mumbai Maharashtra 400708","PanAsian restaurant","{""PanAsian restaurant"",""Chinese restaurant"",""Noodle shop"",""Ramen restaurant"",""Thai restaurant""}","airoli","{""place - good"",""staff - friendly"",""food - good""}"
"ChIJE9W7SWG55zsRusjhcnzpRLU","Lord ForkLore",1,"4.2",1136,"Lord ForkLore Shop No 6 Sul Building Plot 18A Sector 20D near NKGSB Bank Airoli Navi Mumbai Maharashtra 400708","Restaurant","{Restaurant}","airoli","{""staff - nice"",""quality - good"",""size - nice""}"
"ChIJ31lPo_K55zsR2qGZkIrydXY","Airoli Food Fusion  Best Family Restuarant in Airoli",2,"4.8",279,"Airoli Food Fusion  Best Family Restuarant in Airoli Airoli Food Fusion Airoli Sow Jaymala Niwas opp Rama Apartment Sector 20E Airoli Navi Mumbai Maharashtra 400708","Restaurant","{Restaurant}","airoli","{""quality - best"",""food - good"",""food - awesome""}"
"ChIJ1ZwCNLO45zsRRe9i7VBv1-g","Krishna Bhog",1,"4.0",3556,"Krishna Bhog near Euro School Sector19 Airoli Navi Mumbai Maharashtra 400708","South Indian restaurant","{""South Indian restaurant"",""Chinese restaurant"",""Fast food restaurant"",""Vegetarian restaurant""}","airoli","{""quantity - good"",""prices - reasonable"",""staff - polite""}"
"ChIJGXSd5x2_5zsR52WnV0No2s0","The Atrangii House",2,"4.3",3331,"The Atrangii House Thane  Belapur Rd next to NR Times Of India Press Building Airoli Naka Airoli Navi Mumbai Maharashtra 400708","Restaurant","{Restaurant,""Chinese restaurant"",""Fusion restaurant"",""Indian restaurant""}","airoli","{""food - amazing"",""food - good"",""chicken - tender""}"
"ChIJV1VVpUy_5zsRZro2MCBF92M","West Coast Grill",1,"4.1",3325,"Shop No2526 West Coast Grill Bhoomi Colossa near NHP School Sector19 Airoli Navi Mumbai Maharashtra 400708","Fast food restaurant","{""Fast food restaurant"",""Barbecue restaurant"",""Hamburger restaurant"",""Italian restaurant"",""Pizza restaurant"",Restaurant}","airoli","{""quality - good"",""ambience - good"",""food - good""}"
"ChIJJZOvgrS45zsRdm3uh6CiOEY","Poovas Family Restaurant And Bar",1,"4.0",1274,"Shop No1  2 Poovas Family Restaurant And Bar Monalisa Cooperative Housing Society Plot No50 Mugalsan Rd Sector19 Airoli Navi Mumbai Maharashtra 400708","Restaurant","{Restaurant,Bar,""Family restaurant""}","airoli","{""people - helpful"",""alcohol - good"",""place - okay""}"
"ChIJ-zBWEUy_5zsRCqfJk1k6jcE","Hotel Sai Nidhi Family Restaurant  Bar",1,"4.0",1176,"Hotel Sai Nidhi Family Restaurant  Bar 105 Balaji CoOperative Society Commercial Complex Sector 5 Airoli Navi Mumbai Maharashtra 400708","Bar","{Bar,Restaurant}","airoli","{""service - good"",""chicken - tasty"",""quantity - perfect""}"
"ChIJ2SX23Uu_5zsRfWAp1vX7nuk","Suruchi Bhog Family Restaurant",1,"4.2",967,"Suruchi Bhog Family Restaurant Shop No1 Plot No4 Arun Kumar Vaidya Road near Modi Hospital Sector 2 Airoli Navi Mumbai Maharashtra 400708","North Indian restaurant","{""North Indian restaurant""}","airoli","{""mark - upto"",""food - Chinese"",""rates - Chinese""}"
"ChIJZ7nLqaq45zsRi65RHqVFBgw","Sai Sneha Bar And Restaurant",1,"4.0",479,"Sai Sneha Bar And Restaurant E17 Diva Nagar Rd Sector 8 Airoli Navi Mumbai Maharashtra 400708","Non Vegetarian Restaurant","{""Non Vegetarian Restaurant"",Bar,""Chinese restaurant"",""Seafood restaurant""}","airoli","{""staff - good"",""food - affordable"",""family - seperate""}"
